id,genre,track_name,artist_name,valence,energy
1Sq5WIPVCs0fMODkLpFxZL,brazil,The Girl From Ipanema,Kincade,0.746,0.606
4Z8zmUkhtz6pCLuWEUFx4J,brazil,Tempos modernos - Remasterizado em 2001,Lulu Santos,0.768,0.455
5YQPOIAt3U7DMAswTVvzax,brazil,Eu Sei,Papas Da Língua,0.397,0.613
31NSDwCjIRYaPJW3tNNGUv,brazil,Alforria,Forfun,0.917,0.849
3WOAyxXLXWJJx2wZHJJT2X,brazil,Balada (Tchê Tcherere Tchê Tchê),Gusttavo Lima,0.857,0.949
0q1hmhVWdR04mZup6mR56u,brazil,Preta Pretinha,Novos Baianos,0.773,0.561
2yQMmtem48vOjB1OXAvbKD,brazil,Quem de nós Dois (La Mia Storia Tra Le Dita),Ana Carolina,0.508,0.591
3o9QS7tLm7YskEG7NWbpcz,brazil,Tente outra vez,Raul Seixas,0.337,0.526
6ttKOudrrD5yjt4saUjhNa,brazil,Faroeste Caboclo,Legião Urbana,0.444,0.549
4pG8lbKPKkfGSniMXxZTM7,brazil,Sutilmente,Skank,0.459,0.632
5h2KyXVilJnsSD4RCDumcy,breakbeat,Baila Baila - Feat. Stereo:type,Deekline & Wizard,0.531,0.815
5gubRxdxDVnzbmHm1rAWsj,breakbeat,Grizzle - Vlad & Ardisson Remix,DJ Icey,0.232,0.921
7iPjzOaZiNXp0I8vOCcVZV,breakbeat,Cornbread,Lee Morgan,0.819,0.521
0zpIxjD0QJnJLUJ8Ki0zgZ,breakbeat,Age Of Love - Watch Out For Stella Mix,Various Artists,0.272,0.75
3PwA39O7NVcbydTp5FsUqX,breakbeat,Everybody in the Place (Fairground Remix),The Prodigy,0.35,0.992
5chjDGGXXVLgYMstFC5e6q,breakbeat,The Chopper - Bladerunner Remix,Bladerunner,0.0622,0.971
27ha14JWTXTIyYIjGLy02X,breakbeat,Pharma Sutra - Jacky Murda Remix,ill.gates,0.409,0.941
46dxDnzdQ4HePay3ncYVGF,breakbeat,Don't Sleep (I Do That),Various Artists,0.725,0.72
0BrWuWKYkqHOH7u1Hq3L5e,breakbeat,Get Into Something,The Isley Brothers,0.782,0.904
7hqtsTQZSOzGmM1sqreXTa,breakbeat,On & On,Various Artists,0.892,0.977
7fPkwqJkpI4KDjnXlFvfxz,breakbeat,Your Love Is Too Much,Various Artists,0.92,0.844
24ocuu1BERspTeXzJYJ1pX,breakbeat,As Darkness Falls,Zomby,0.384,0.744
2oTDOIAdsxPTE7yAp4YOcv,breakbeat,Jump Around,House Of Pain,0.818,0.71
25H9cp6TqNJsO4an5gElNE,breakbeat,Minimal Machine,DJ Icey,0.379,0.51
6pgAhjhOdN8jRRdTdKr0vr,breakbeat,Wind It Up,The Prodigy,0.736,0.86
0jDJbLOz78x4732Xmyv5pD,breakbeat,"""T"" Plays It Cool - Soundtrack Version",Marvin Gaye,0.916,0.88
3YL3EgJB3zzUEZJGgVOpCq,breakbeat,Intersection,Technimatic,0.705,0.886
0EJM1ZsAS4IGJCc7peEZuV,breakbeat,"Heaven and Hell Is on Earth - 7"" Edit",Various Artists,0.448,0.618
4MrHZTzjwMbFgYzQjBKzeP,breakbeat,Lost In The K Hole,The Chemical Brothers,0.898,0.848
5A37UCV7aPjhp1RSocVBfc,breakbeat,I Can See It In Your Face,Pretty Lights,0.534,0.938
0FFbJzXvag9ZRel7oNa1wU,breakbeat,The Mexican,Babe Ruth,0.457,0.42
2EQhNdnP2LT96NnkkKkm0N,breakbeat,Bass Head,Bassnectar,0.0605,0.678
3GZtiTpvh8Z4PVntIrf5li,breakbeat,Get Blahsted - Mashup Mix,Krafty Kuts,0.669,0.964
1uYFjXYe431Stwmapureka,breakbeat,Kissing My Love,Cold Blood,0.703,0.759
1QERrDBVuPiJFqnTsoyC6I,breakbeat,All Your Love - Deekline & Wizard Club Mix,DJ Icey,0.0741,0.96
0fPf9CDFzVnHpcfld5XVtO,british,You've Got The Love,Florence + The Machine,0.398,0.708
3jZomvOBa5qfTo5HkqI1p5,british,One Way or Another (Teenage Kicks),One Direction,0.409,0.867
6PGIc2lXvDkRxuJnv3Mzi1,british,Balaclava,Arctic Monkeys,0.762,0.811
0pJfsPQesJyCnR5XWZyvj9,british,This,Ed Sheeran,0.502,0.0929
0p6GeAWS4VCZddxNbBtEss,british,Hometown Glory,Adele,0.211,0.336
14rApQTKycs9gNg7hjm9m7,british,White Blank Page,Mumford & Sons,0.299,0.398
2SMn57cBVxoD4TArscpovk,british,Islands,The xx,0.707,0.472
4wzt5Rrk3W98pHXAqutuJw,british,Talk,Coldplay,0.163,0.554
2Uab83g0cf6PKsbuBqv6gF,british,It's My Life,The Animals,0.652,0.592
2KUWLTloBHWY12Hn7fJ4Ru,british,Higher,Various Artists,0.656,0.899
06jp5Ww9PGIOGDZoA30wxj,british,Pretty Flamingo - 2007 Remastered Version,Manfred Mann,0.858,0.595
6aGjEZ7kq3YXgD0EDt80O5,british,Live While We're Young,One Direction,0.936,0.837
1IGkKaoHZLodoscIoHVia0,british,Do You Want To,Franz Ferdinand,0.748,0.939
1sFKcUH5sMAV4Qs0E99OLq,british,22,Lily Allen,0.926,0.737
3RE6wbVJOxpE0CTTajuLPq,british,Love Is A Losing Game,Amy Winehouse,0.541,0.561
1ZwDntATen2rdQxz03rtTe,british,Time of the Season,The Zombies,0.703,0.691
2i2Lz3FDIqYdsJZEWkEaTC,british,42,Coldplay,0.177,0.636
2GAIycsMaDVtMtdvxzR2xI,british,Bohemian Rhapsody - Remastered 2011,Queen,0.228,0.402
7DFNE7NO0raLIUbgzY2rzm,british,Let Her Go,Passenger,0.244,0.538
7zNrf9LvWXYxhdKkVUcjBc,british,Time Is On My Side,The Rolling Stones,0.54,0.663
4r6FvxcqxkWnj7jzozAMZz,british,When I Was A Youngster,Rizzle Kicks,0.961,0.963
7AtCeRGJGoUHG6UDHr09Pi,british,1996,The Wombats,0.606,0.913
3jWg24dgB34rPV09ulLoIc,british,Suck It and See,Arctic Monkeys,0.586,0.932
5mhUPDWQH3s544WCsa0r9w,british,Human,The Killers,0.568,0.837
5PK1JCSdr34gWgzYHgt3Jq,british,Feeling Good,Muse,0.267,0.418
2EazgngcEq3yoZ5iJbWLIr,cantopop,幾許風雨,Various Artists,0.386,0.666
7GfLiyTxxOMbHnZqbn5tWs,cantopop,印象 - 電影「摩登保鑣」插曲,Sam Hui,0.405,0.276
1VFSjE7JVH20bbpWOoerfa,cantopop,罪人,Hacken Lee,0.221,0.436
2SrT3uCZ9wYJXE6e90kMt6,cantopop,Xing Lai,Bianca Wu,0.528,0.495
1qgLOpqfvCYNC1oqmkejSX,cantopop,Let's Just Do It,Dear Jane,0.56,0.761
5DQmzRWFqpJJf9v733jhWi,cantopop,關機,吳琼,0.704,0.487
1wCDHXmstvO3VLJALTuN8P,cantopop,劫數難逃,Jordan Chan,0.54,0.645
0JaChJKM1XYJE48rKaUvG8,cantopop,昨遲人,Andy Hui,0.374,0.52
62fHpZ4JIxy6PpWuhryPTb,cantopop,給十年後的我,At17,0.294,0.151
68uSdL8Qf3MKiJDR7cfhNx,cantopop,風花雪 - 電影《天涯海角》歌曲,Kelly Chen,0.302,0.552
2ENeL62SA94IHbCokT5U2W,cantopop,友情歲月,Ekin Cheng,0.424,0.85
0D7pVa2JQtGKI14uPiCb2R,cantopop,"倆忘煙水裡 - 電視劇""天龍八部之六脈神劍""插曲",Susanna Kwan,0.258,0.288
5ql72Q6cnQChhbgUW678OV,cantopop,你們的幸福,Kay Tse,0.578,0.49
4VuL4HSCrVvf0JOS6PHdck,cantopop,畫意,Ivana Wong,0.466,0.256
0gERCZvs5AQabbWp8q5fqF,cantopop,分分鐘需要你,George Lam,0.327,0.245
2ycqZXMuSOUoVdIC5ZbRaG,cantopop,心中的歌,Grasshopper,0.208,0.305
7ucmhR5kMfJ3BNuWbG90l8,cantopop,陪著你走,RubberBand,0.133,0.297
0Gy3qllI0WPVzTsK7VUK0k,cantopop,Para Para Sakura - 電影主題曲,Aaron Kwok,0.821,0.92
4BMsm71hl8wqqSbfAdgIHV,cantopop,忘記他,Shirley Kwan,0.509,0.55
6kwpls8fknrSXrRHmFo3UE,cantopop,空床期,王若琪,0.258,0.495
4VQWdfE32idrBvhALxzz3C,cantopop,左右手 - Acoustic Mix,Leslie Cheung,0.304,0.263
0yDjoBfTK1AbT0UM0ILRtI,cantopop,初一十五,Various Artists,0.666,0.919
1hpx9Wo8Gr0EmWQBaPGjqz,cantopop,Magic - A Little More Magic - Acoustic Version,Alex Lam,0.532,0.238
6o0z1tqxWjWvw0MmOHV0CW,cantopop,殺死我的溫柔,Keeva Mak,0.498,0.649
36NRWqmfszGGGg52hVxR5l,cantopop,月半彎,Jacky Cheung,0.358,0.322
6CDYE9I66l3Q4iow08ud7H,chicago-house,Jack Your Body - Hardfloor Radio Edit,"Steve ""Silk"" Hurley",0.189,0.661
5DGh4r1OQkECYPHzvNIIiP,chicago-house,Jesus Loves The Acid,Various Artists,0.446,0.72
16wFwAryftSe5gOZKl7Sg9,chicago-house,Set It Out - Long Version,Various Artists,0.798,0.873
3Og5KnnTYC4ZgRbA9gTbPf,chicago-house,Godfather Of House - Original Mix,Various Artists,0.93,0.422
6HSqpHFSQ1XapMEumTtdUt,chicago-house,I'm a Big Freak (R*U*1*2),Phreek,0.701,0.77
2T6rMXWYc934IWMudx1H1X,chicago-house,Jupiter Jazz,Galaxy 2 Galaxy,0.473,0.877
2JQTo1HWV4nTeUcHHWvdM7,chicago-house,Rise From Your Grave - Wake Da Fuck Up Mix,Various Artists,0.61,0.718
6VCj1ehtOIqOX9aTQlrD1O,chicago-house,Bad Luck,Harold Melvin & The Blue Notes,0.649,0.779
7G2pvqMRNQC1rL5Z0ov8vt,chicago-house,Jesus Loves the Acid,Ecstasy Club,0.389,0.53
42TWEGEZXfsPHpjSLWATsH,chicago-house,Dance (Disco Heat),Sylvester,0.961,0.625
1dIpp7L7kZZxPIX5NdbWqW,chicago-house,Do You Remember House (Original Mix),Blaze,0.768,0.829
3Xpu0Rm3uuVcXIGTXVhiYE,chicago-house,Another Break In My Heart - Dn Traxx Remix,Various Artists,0.101,0.813
1SnfOifThD773NMHoh6FuK,chicago-house,Silver Screen (Shower Scene),Various Artists,0.42,0.751
19udU6Fps14qvmuvPvwaeW,chicago-house,Can You Feel The Bass,Various Artists,0.659,0.903
0Eutcxpxmd63S2N3Ys8SeM,chicago-house,This Is Acid (Unmixed),Various Artists,0.847,0.942
2EbRDRLE1ZRMWMjXk8Ba3U,chicago-house,You Got the Love,Candi Staton,0.598,0.936
5YnC6mEPD822KrmmlBM6VA,chicago-house,Fast Life,Bad Boy Bill,0.69,0.517
7mi59PwfBafoH1pmbVkfp0,chicago-house,French Kiss - Extended Club Mix,"Lil Louis, Johnson Karlana",0.0992,0.683
7iposLt7viGjRs94HkVydz,chicago-house,All Night Passion - Edit,Various Artists,0.738,0.965
1cogwmgRLrulJN7v1k5nxa,chicago-house,What About This Love? - Extended Version,Mr. Fingers,0.788,0.628
4N58shLUiu36Sc0tbWnAG3,chicago-house,Where Do We Go?,Ten City,0.961,0.569
7i88YAydIawfnI10ZGdDiA,chicago-house,No One Belongs Here More Than You,Nicolas Matar,0.307,0.636
0o8M8Vucqd8kAidcWyQMRZ,chicago-house,Slim's Boogie,Memphis Slim,0.692,0.601
6iw293iS7LuteOrH7ajVt8,chicago-house,Hit It Up,Various Artists,0.952,0.64
08QnuZIm6dN0uQFBAZtzFR,chicago-house,Aw Shucks (Long Version),Various Artists,0.556,0.564
6tXjP6xgPJ7Xr1igrO6bOE,children,Don't Stop The Music,Rihanna,0.542,0.669
5lA6mFOvaiienokVbTZEQx,children,Mambo No. 5 (A Little Bit of...),Lou Bega,0.901,0.802
6D5pfooPP6hi99RaXjkDsP,children,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,Lana Del Rey,0.114,0.813
6YpU93CdpOUWGThYgcC7jp,children,Find Yourself,Various Artists,0.257,0.391
0KTsmr6JOuhxZuiXUha1xC,children,Beauty And A Beat,Justin Bieber,0.662,0.845
0qcr5FMsEO85NAQjrlDRKo,children,"Let It Go - From ""Frozen""/Soundtrack Version",Various Artists,0.371,0.485
7kSLdGdXLey7pzLsWpdg1h,children,Little Things,One Direction,0.556,0.222
5JLv62qFIS1DR3zGEcApRt,children,Wide Awake,Katy Perry,0.575,0.683
5R9a4t5t5O0IsznsrKPVro,children,Single Ladies (Put a Ring on It),Beyoncé,0.272,0.584
5hbi52fcosyK7p9JjzTDIs,children,Nine Bowls of Soup,They Might Be Giants (For Kids),0.697,0.41
0UAB340gAcSMk3r0a8PTag,children,More Than This,One Direction,0.225,0.715
3GCL1PydwsLodcpv0Ll1ch,children,You Belong With Me,Taylor Swift,0.443,0.783
3v0ouAltce6AySBTYBP3pk,children,Bagagedrager,Gers Pardoel,0.612,0.725
5yyqx4brn6Bm9U1Rj9ENnz,children,"Touch The Sky - From ""Brave""/Soundtrack",Various Artists,0.33,0.641
6TwfdLbaxTKzQi3AgsZNzx,children,Daylight,Maroon 5,0.331,0.679
5Fe1zUOn310veVsY3kMVlf,children,Imagination Movers Theme,Imagination Movers,0.878,0.916
7egiYyTeKkzTxymVo0mPj8,children,"I Wan'na Be Like You (The Monkey Song) - From ""The Jungle Book"" / Soundtrack Version",Various Artists,0.783,0.42
75VVIB2x1h6BfxD2PqOO57,children,"Healing Incantation - From ""Tangled""/Soundtrack Version",Various Artists,0.35,0.0279
3D4QFgYa3P9P0gjmv4eX6I,children,Chandelier,Sia,0.618,0.784
6NhogyzAmMdNeKuKgu44Uz,children,Moon Moon Moon (Alternate Version),The Laurie Berkner Band,0.359,0.0859
67awxiNHNyjMXhVgsHuIrs,children,Turn Down for What,DJ Snake,0.0815,0.799
5Qyd8l057fKYP5A3Xdt7gW,children,D Is for Drums,They Might Be Giants (For Kids),0.723,0.703
4XjBPaPcclm45g7jqxs80O,children,"Heigh-Ho - From ""Snow White and the Seven Dwarfs""/Soundtrack Version",Various Artists,0.772,0.67
3h4hTUf64pVgBYufYdeeht,children,Love Is an Open Door - Demo,Various Artists,0.581,0.569
53DB6LJV9B8sz0p1s6tlGS,chill,Roll Up,Wiz Khalifa,0.602,0.805
5E3jbxmonQ370P93Qdfy5Y,chill,Paper Aeroplane,Angus & Julia Stone,0.352,0.416
63EadEcC2ZwLencVf12SmI,chill,Just A Dream - Main,Nelly,0.115,0.748
5unfeZUhKhICP73CDYBW4N,chill,Call Me Maybe,Carly Rae Jepsen,0.648,0.615
7LDe75cRmbXNcMTGXR5sze,chill,Rocket Man (I Think It's Going To Be A Long Long Time),Elton John,0.353,0.537
51QEyJI5M7uyd8DOh9tqQY,chill,Buzzcut Season,Lorde,0.247,0.62
5fnA9mkIfScSqHIpeDyvck,chill,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,0.8,0.875
5ve0BYRZZ2aoHFqZMxqYgt,chill,We Can't Stop,Miley Cyrus,0.5,0.619
3FnkZFv7kbxwlgaLgbqeDc,chill,If I Had Eyes,Jack Johnson,0.705,0.569
10ViidwjGLCfVtGPfdcszR,chill,Home,Edward Sharpe & The Magnetic Zeros,0.127,0.59
1RoV2hHbjzFbo9uKe2cvGs,chill,Extreme Ways,Moby,0.538,0.782
6IwKcFdiRQZOWeYNhUiWIv,chill,No One,Alicia Keys,0.167,0.549
3HfB5hBU0dmBt8T0iCmH42,chill,Creep,Radiohead,0.126,0.344
71O1jD7bF3cdMPvPi186V6,chill,I Will Wait,Mumford & Sons,0.429,0.776
3Otjx9ULpmWdUbkDTYDXHc,chill,Only Time,Enya,0.213,0.249
3jfr0TF6DQcOLat8gGn7E2,chill,Do I Wanna Know?,Arctic Monkeys,0.405,0.532
5snyhxAh55A2wlNRH7VVZJ,chill,Another Love - Zwette Edit,Tom Odell,0.462,0.554
46bkeaB7DA45q7PdKWLFkR,chill,Amsterdam,Imagine Dragons,0.204,0.768
1Xsxp1SEOxuMzjrFZhtw8u,chill,Next To Me,Emeli Sandé,0.391,0.81
5Z1U0knfYnsfvZycgDeOiC,chill,Big Jet Plane,Angus & Julia Stone,0.273,0.387
3bT5PDBhVj4ifU11zQvGP2,chill,Red Lights,Tiësto,0.545,0.829
0gEyKnHvgkrkBM6fbeHdwK,chill,Linger,The Cranberries,0.204,0.434
57kozn0j4DL3toKrqKQY0U,chill,In The Waiting Line,Zero 7,0.378,0.33
3RbJx9eautRhPZ70vbDLu2,classical,"Goldberg Variations, BWV 988: Aria",Johann Sebastian Bach,0.264,0.00892
1ipJdiNMjgvfAilddGT9sI,classical,Fantasien op. 116: Intermezzo: Adagio,Martin Tchiba,0.0739,0.00605
1IjGt7mCNDy353JeN33aa0,classical,Tokyo / Vermont Counterpoint,Steve Reich,0.736,0.667
4aJr80fBig7JKUsyxUeQMP,classical,In the Bleak Midwinter - (1905),Gustav Holst,0.104,0.0595
5G6E55eG8tvQrwlSAee9bh,classical,Aheym,Bryce Dessner,0.632,0.373
0NvKyH2zVnhLcgMM7wAuK6,classical,Evey Reborn,Various Artists,0.0291,0.0992
5zO6zyBZd6zqdFBBDZKIds,classical,"Crouching Tiger, Hidden Dragon",Tan Dun,0.1,0.0457
5PvjR65Uvf6nwBe0Ko9O7z,classical,"Madam Butterfly (Act II): Un bel di, vedremo (Butterfly)",Giacomo Puccini,0.0385,0.111
3bYDqwgjJ1ZjUUTkwIeRKo,classical,"Bagatelle in A minor, WoO 59, ""Fur Elise"": Bagatelle in A minor, ""Fur Elise""",Ludwig van Beethoven,0.119,0.0843
5Khm6EIcYuXqUe0vweWW0H,classical,Thumri Bhairavin,Various Artists,0.202,0.353
3zyeX4u4HUOC3NayEJOyck,classical,O sacrum convivium!,Various Artists,0.0302,0.0293
67l1U6nKf6zgwCV3AhObFa,classical,An Excursion,Roger Eno,0.182,0.0751
1MvddhnZis1nzjRiwpWhW1,classical,"Má vlast (My Country): No. 1, Vyšehrad",Bedřich Smetana,0.039,0.0325
2UEer5v08SeaipCQuO4QNb,classical,"Piano Sonata No.20 In A Major, D.959: 4. Rondo (Allegretto)",Franz Schubert,0.124,0.0926
7ePJDGh6zM0XrOslnnz1Rj,classical,"Locus iste, WAB 23",Anton Bruckner,0.0343,0.0408
369eueSk6LXTh6u5hYR1b2,classical,Preludes & Fugue for 13 Solo Strings (1996 Digital Remaster): Fugue,Witold Lutosławski,0.0344,0.119
6PUxLuMvpJWKqdaGWLE0OI,classical,"String Quartet No. 1 in C Major, Op. 37: II. Andantino semplice (In modo d'una canzone)",Karol Szymanowski,0.0275,0.0485
5zQRSyqeggWJXJ64vZ6oxz,classical,"Flute Concerto in D Major, Op. 10, No. 3, RV 428, ""Il gardellino"": II. Cantabile",Antonio Vivaldi,0.512,0.0234
39ixK8F8e3D18AYEXtIYFZ,classical,"Ellen's Gesang III (Ave Maria!), Op. 56, No. 6, D. 839, ""Hymne An Die Jungfrau""",Kosice Teachers' Choir,0.0378,0.135
489iiJI4OL84YdgrKJPTFd,classical,Sonata for Clarinet and Piano: 1. Allegro tristement - Extract,Yellow Lounge,0.0341,0.0036
4rFxf3jRHH8YoOEh7opTli,classical,"The Yellow Cake Review, Farewell to Stromness (Excerpt)",Los Angeles Guitar Quartet,0.139,0.0193
7hRMS87mkKGR1IjpKuR5pm,classical,Out of Shape,Timo Andres,0.0653,0.208
2CACso0N7JssbeKSdN4Drl,classical,"Rigoletto / Act 3: ""La donna è mobile""",Luciano Pavarotti,0.379,0.208
4Bub8omJzWHwVmvRA4WtP3,classical,Meditation: Méditation from Thaïs,Nicola Benedetti,0.0377,0.112
2rv5QO7eIK3gbKiPSxihda,classical,Pacific 231,Arthur Honegger,0.14,0.342
2bf2YIN0GBbYqR6A9SaSXQ,club,Changed The Way You Kiss Me,Example,0.284,0.842
4RXpgGM7A4Hg7cFBoH5KyF,club,Hey Brother,Avicii,0.458,0.78
77sVUchtzjpetfDZC9L59d,club,Complètement fou,Yelle,0.512,0.506
5NK982GwMI332zcnpeqX5t,club,Come Alive (feat. Toro y Moi),Chromeo,0.946,0.757
0wLqXnCLseMice1Hwq6yLz,club,Si No Te Quisiera,Juan Magán,0.774,0.869
0l9f6wXRAEXmdUL364u1JE,club,Don't You Worry Child,Various Artists,0.433,0.772
5oPUBUzrAnwvlmMzl1VW7Y,club,Breathe,The Prodigy,0.32,0.822
6cPf9tEes3kLf9zXN71z1Q,club,212,Azealia Banks,0.667,0.789
2He3NOyqtLNE3RQPpeDdSb,club,Groove Is in the Heart,Deee-Lite,0.924,0.881
00G9AjByuF3sHRtnJQjPa9,club,Begin Again,Knife Party,0.553,0.968
6jNM6fKx3WnyHbWBI9hs2r,club,Cinema (feat. Gary Go) - Skrillex Remix,Benny Benassi,0.434,0.983
5GjnIpUlLGEIYk052ISOw9,club,This Is What It Feels Like,Armin van Buuren,0.145,0.833
3ezkJgagRPZ39KCTrKcSI7,club,Ghosts 'n' Stuff (feat. Rob Swire),deadmau5,0.491,0.613
5B80SdObHYOE6fxgvnbeMs,club,Won't Look Back - Radio Edit,Duke Dumont,0.458,0.863
0wYVNC09iLBVIqHB07Hckt,club,Ecstasy,ATB,0.907,0.878
3pVbA69fLbVMwEv7ESCTm5,club,Jealous (I Ain't With It),Chromeo,0.775,0.82
1JY6B9ILvmRla2IKKRZvnH,club,Sad Machine,Porter Robinson,0.327,0.706
1EQUFBHa4jDUyQSCxRFkEz,club,Get Free (feat. Amber of Dirty Projectors),Major Lazer,0.802,0.538
1GC1MIaRMW3kfVK9VyD5Ii,club,Tous les mêmes,Stromae,0.647,0.637
4qPnE8jBZN3wmgGxspsOcP,club,Boneless,Steve Aoki,0.643,0.962
4qABfS1RaGVXdBhj2BQyhO,club,Runaway (U & I),Galantis,0.383,0.805
457p7UH7hoHrbA2iI4PSCA,club,Live for the Night,Krewella,0.533,0.843
5pXUfSLHQvhlizSKQiqfeG,club,Inspector Norse,Various Artists,0.882,0.773
6oP02i1hRc3Qp9bd36Ya3Z,club,Red Lights,Tiësto,0.562,0.811
0DiWol3AO6WpXZgp0goxAV,club,One More Time,Daft Punk,0.476,0.697
16svQmHL0I0F3LcE8EDPg9,comedy,Brooklyn,Nore Davis,0.389,0.475
4wDMfF7G5PzhyG5hg8lf1m,comedy,No Dogs Allowed,Ron White,0.337,0.673
42mW8YfRXATwhNDBBv0UqH,comedy,Dumb Thoughts,Louis C.K.,0.199,0.958
5deJ93GGaHYD1IjdG0T8Pz,comedy,Booze is Magic,Nick Swardson,0.108,0.882
4l9aesWVNmBYvkB3dEI1We,comedy,Trick Or Treating,George Lopez,0.0354,0.982
6bNFUbqg3cJRgIBsypY29x,comedy,The Ketchup Story,Matt Kirshen,0.595,0.837
14rnuwhsCcNt2CGt5dilkh,comedy,Donuts,Jim Gaffigan,0.191,0.989
0gHMDmA31v4McUygM6TyNz,comedy,Babies,Aziz Ansari,0.272,0.976
1P0Wo4XX7QW9TZ2CSACXhy,comedy,Funny Lumberjack,Morgan Murphy,0.738,0.773
0pPl5WmrslipwJJqlfJ1jC,comedy,It's A Prison Workout,Iliza Shlesinger,0.296,0.935
2eWzptOJ0zvN3pokKXvV6g,comedy,Oprah's Favorite Things,Kathy Griffin,0.418,0.654
5wKeeypbrhTJnFhP4SGhIM,comedy,I'm Not a Sexy Person,Whitney Cummings,0.482,0.855
4IoAZAJV3QcUSGsDQOgjv2,comedy,Walking With Dinosaurs,Aziz Ansari,0.749,0.601
1Ha42wEWXr30qjRM4NSLxr,comedy,Hobby,Tom Segura,0.275,0.607
5B0zFyFgDCIcO74lB3AYFI,comedy,Environmentalists,Dennis Miller,0.277,0.885
65vn2ObttqJ0PRriurfFFt,comedy,Cocktail Shrimp Ruined Forever,Andrew Orvedahl,0.545,0.723
3Pz27DBpBnAB42wsxH3dEB,comedy,Woman Who Doesn't Sleep with Men,Cameron Esposito,0.289,0.535
6j0wDeTV0WKmmIXoLvjSs7,comedy,American Wedding,Craig Ferguson,0.148,0.828
2z9G4b9QjlwlCx2Pkwl6Lc,comedy,"I Didn't Come From a Monkey, I Came From Jesus/Evolution",Joe Rogan,0.495,0.929
1sMlXguBgXKArge6SoW9pE,comedy,Valentine's Day,Lewis Black,0.0401,0.812
6tIfLRqGeg2MuXLuSICmg6,comedy,Telemarketers,Pete Holmes,0.289,0.965
6hmx9X7xA2d3zQXXl8H45N,comedy,The female brain,Whitney Cummings,0.318,0.956
3GirM1FjOy4NEgcu0hV8sM,comedy,"Episode 1 ""First To Welcome""",T.J. Miller,0.474,0.841
0ccVVZqPGcLThFL0NvfC0l,comedy,The Hierarchy Of Cookies,Gary Gulman,0.493,0.878
3o6DZhZlx6v7OA6ecImt9P,comedy,Hooked On Phonix - Live,Brian Regan,0.351,0.543
6LCEyZZHFF4ebF1Mike1s5,country,Not Ready to Make Nice,The Chicks,0.288,0.554
34SQ0QfLSR316d8KL2zkuZ,country,With You I Am,Cody Johnson,0.388,0.66
3M31S6f0z8S3nkFh3eS06W,country,Drink to That All Night,Jerrod Niemann,0.475,0.846
7kxat5e63WKjwREbECuksl,country,Roots,Parmalee,0.385,0.61
6APx8Wqrsplu8sThFqutwn,country,I Could Kick Your Ass,Justin Moore,0.555,0.655
2d48mamATjby7wgPjdrSOQ,country,Craving You,Thomas Rhett,0.526,0.839
5HGibWoxnkYSkl6mHmAlOE,country,That's My Kind Of Night,Luke Bryan,0.875,0.751
7GQjJEwqlp6m5HNWVQd6OR,country,Good Directions,Billy Currington,0.464,0.72
0SW6NfA6MTCC6OWNt6SAkV,country,Dinosaur,"Hank Williams, Jr.",0.504,0.381
1Fo2N5iXRi37maMboaig7O,country,Undo It,Carrie Underwood,0.648,0.84
2dwoqUYTy6SOy1dFqcTndC,country,Drowns The Whiskey (feat. Miranda Lambert),Jason Aldean,0.6,0.698
3HtCJiLV8GH87AViMtUKhO,country,"Guitars, Cadillacs",Dwight Yoakam,0.86,0.917
0nqjaaZQtY9fgl1M9qjssn,country,A Broken Wing,Martina McBride,0.219,0.478
3l4ocz4JRx92xTAnqNTgGG,country,Right Girl Wrong Time,Jon Langston,0.217,0.721
2dRPQFwPqAmc42mDRnsDQu,country,All-American Girl,Carrie Underwood,0.77,0.805
1LZNdHSaGjV2S9q8BrZwnh,country,If the Boot Fits,Granger Smith,0.885,0.928
6V3wTb4VVDWRw3YEDgc6Py,country,Used to Love You Sober,Kane Brown,0.431,0.674
3QYapnFXMqThx3F2Xbj2nW,country,Say (feat. Dan + Shay),RaeLynn,0.26,0.691
3dCZm5HrG0jIXAHfNkg2H0,country,Take It From Me,Jordan Davis,0.674,0.891
7AnGT6SsidoBRPhaQo8r11,country,Smoke In Her Eyes,Big & Rich,0.635,0.762
357oRj2nlGc9QLjMGifVtS,country,Better Boat (feat. Mindy Smith),Kenny Chesney,0.394,0.265
1cktZnxiONH0hR6Q3DKy8h,country,Drink In My Hand,Eric Church,0.946,0.913
6vgN6KGstss0GnBbKlMNK9,country,The Way You Love Me,Faith Hill,0.734,0.716
4UIOPiM5kNcJFUoRtdDRZa,country,She Wouldn't Be Gone,Blake Shelton,0.211,0.683
6OI4kx6HcKUAgZKGr9IlXg,country,Leave Me Alone,Tyler Braden,0.204,0.617
2rEC8dM6jw9bUGhNi56Nfb,dance,Closer,deadmau5,0.033,0.585
28yU9kjRYIU68AjYF3yWFp,dance,Faded,ZHU,0.596,0.475
0nYeRpGjoxuUil44YsU8ir,dance,Bird Machine,Various Artists,0.166,0.668
60wwxj6Dd9NJlirf84wr2c,dance,Clarity,Zedd,0.176,0.781
3F412bLncKAopQlhpAJBrX,dance,Genesis,Justice,0.289,0.788
4vS8VaBwJJV5Ry7UFIQuoo,dance,Lean On (feat. MØ & DJ Snake),Major Lazer,0.274,0.809
